dataset,row_idx,smiles,ring_id,csv_ring_size,n_heavy_atoms,n_rings,n_target_atoms,atom_on_ring_raw,verdict,score_0based,score_1based,0based_all_valid,0based_ring_match,0based_size_match,0based_elements,1based_all_valid,1based_ring_match,1based_size_match,1based_elements
NICS,5392,N[C@H]1C[C@H](NS(=O)(=O)CC2CCC2)C1,1,4,14,2,4,"[1, 13, 3, 2]",0based,5,1,True,4,True,"['C', 'C', 'C', 'C']",True,,False,"['N', 'C', 'C', 'C']"
NICS,5393,CC(C)O[C@H]1CCCN(CC2(C#N)CC2)C1,2,3,16,2,3,"[13, 10, 14]",0based,5,1,True,3,True,"['C', 'C', 'C']",True,,False,"['N', 'C', 'C']"
NICS,5394,CC(C)O[C@H]1CCCN(CC2(C#N)CC2)C1,1,6,16,2,6,"[4, 15, 8, 7, 6, 5]",0based,5,1,True,6,True,"['C', 'C', 'N', 'C', 'C', 'C']",True,,False,"['O', 'C', 'C', 'C', 'C', 'C']"
NICS,5395,C=CC(C)(C)CNC(=O)[C@@H]1C[C@@H]1C,1,3,13,1,3,"[9, 10, 11]",0based,5,1,True,3,True,"['C', 'C', 'C']",True,,False,"['O', 'C', 'C']"
NICS,5396,CN1CCC(C#N)(NC(=O)C2=CCCC2)CC1,2,5,17,2,5,"[11, 10, 14, 13, 12]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'O', 'C', 'C', 'C']"
NICS,5397,CN1CCC(C#N)(NC(=O)C2=CCCC2)CC1,1,6,17,2,6,"[1, 16, 15, 4, 3, 2]",0based,5,1,True,6,True,"['N', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'N']"
NICS,5398,CC(C)(O)C1CN(C(=O)CC2OCCCO2)C1,1,4,17,2,4,"[4, 16, 6, 5]",0based,5,1,True,4,True,"['C', 'C', 'N', 'C']",True,,False,"['O', 'O', 'C', 'C']"
NICS,5399,CC(C)(O)C1CN(C(=O)CC2OCCCO2)C1,2,6,17,2,6,"[11, 12, 13, 14, 15, 10]",0based,5,1,True,6,True,"['O', 'C', 'C', 'C', 'O', 'C']",True,,False,"['C', 'O', 'C', 'C', 'C', 'C']"
NICS,5400,C[C@@H]1C[C@@H]2CCCC[C@H]2N1C(=O)NC1CC=CC1,1,5,18,3,5,"[1, 2, 3, 8, 9]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'N']",True,,False,"['C', 'C', 'C', 'C', 'C']"
NICS,5401,C[C@@H]1C[C@@H]2CCCC[C@H]2N1C(=O)NC1CC=CC1,3,5,18,3,5,"[14, 13, 17, 16, 15]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'N', 'C', 'C', 'C']"
NICS,5402,C[C@@H]1C[C@@H]2CCCC[C@H]2N1C(=O)NC1CC=CC1,2,6,18,3,6,"[4, 5, 6, 7, 8, 3]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'C']"
NICS,5403,C[C@@H]1C[C@H](NC(=O)N[C@H]2CCCSC2)CO1,1,5,16,2,5,"[1, 2, 3, 14, 15]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'O']",True,,False,"['C', 'C', 'C', 'C', 'C']"
NICS,5404,C[C@@H]1C[C@H](NC(=O)N[C@H]2CCCSC2)CO1,2,6,16,2,6,"[9, 10, 11, 12, 13, 8]",0based,5,1,True,6,True,"['C', 'C', 'C', 'S', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'S', 'N']"
NICS,5405,CCSCCOC(=O)C[C@@H]1CCCC[C@@H]1C,1,6,16,1,6,"[9, 14, 13, 12, 11, 10]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'C']"
NICS,5406,CC[C@@H](C)[C@@H](C)C(=O)N1CCCCO1,1,6,14,1,6,"[8, 13, 12, 11, 10, 9]",0based,5,1,True,6,True,"['N', 'O', 'C', 'C', 'C', 'C']",True,,False,"['O', 'C', 'C', 'C', 'C', 'N']"
NICS,5407,C[C@H](NC(=O)COCCN)C1CCN(C)CC1,1,6,17,1,6,"[10, 16, 15, 13, 12, 11]",0based,5,1,True,6,True,"['C', 'C', 'C', 'N', 'C', 'C']",True,,False,"['N', 'C', 'C', 'C', 'C', 'C']"
NICS,5408,CCCN(C)CC(=O)N1CCC(CC)CC1,1,6,16,1,6,"[8, 15, 14, 11, 10, 9]",0based,5,1,True,6,True,"['N', 'C', 'C', 'C', 'C', 'C']",True,,False,"['O', 'C', 'C', 'C', 'C', 'N']"
NICS,5409,COC1(CNC[C@@H]2C[C@@H]2C)CCCC1,1,3,14,2,3,"[7, 6, 8]",0based,5,1,True,3,True,"['C', 'C', 'C']",True,,False,"['C', 'C', 'C']"
NICS,5410,COC1(CNC[C@@H]2C[C@@H]2C)CCCC1,2,5,14,2,5,"[10, 2, 13, 12, 11]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'O', 'C', 'C', 'C']"
NICS,5411,CC(=O)NCCCCCN1CC[C@H]2CNC[C@H]21,1,5,17,2,5,"[9, 10, 11, 12, 16]",0based,5,1,True,5,True,"['N', 'C', 'C', 'C', 'C']",True,,False,"['C', 'N', 'C', 'C', 'C']"
NICS,5412,CC(=O)NCCCCCN1CC[C@H]2CNC[C@H]21,2,5,17,2,5,"[13, 12, 16, 15, 14]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'N']",True,,False,"['C', 'C', 'C', 'N', 'C']"
NICS,5413,C[C@H](N)C(=O)NCCOC1CCSCC1,1,6,15,1,6,"[9, 14, 13, 12, 11, 10]",0based,5,1,True,6,True,"['C', 'C', 'C', 'S', 'C', 'C']",True,,False,"['O', 'C', 'S', 'C', 'C', 'C']"
NICS,5414,CC[C@]1(C)C[C@@H]1C(=O)N(CCO)CCCOC,1,3,17,1,3,"[2, 4, 5]",0based,5,1,True,3,True,"['C', 'C', 'C']",True,,False,"['C', 'C', 'C']"
NICS,5415,CCOC(=O)[C@H](C)N[C@H]1C[C@](C)(OC)C1(C)C,1,4,17,1,4,"[8, 14, 10, 9]",0based,5,1,True,4,True,"['C', 'C', 'C', 'C']",True,,False,"['N', 'C', 'C', 'C']"
NICS,5416,C[C@@H](CNC(=O)CCC1(C)CC1)N(C)CCF,1,3,17,1,3,"[8, 10, 11]",0based,5,1,True,3,True,"['C', 'C', 'C']",True,,False,"['C', 'C', 'C']"
NICS,5417,CC(C)N([C@@H](C)C(=O)O)S(=O)(=O)C1(C)CC1,1,3,16,1,3,"[12, 14, 15]",0based,5,1,True,3,True,"['C', 'C', 'C']",True,,False,"['O', 'C', 'C']"
NICS,5418,N#CCC(=O)N[C@@H]1CCCCC[C@H]1O,1,7,14,1,7,"[6, 7, 8, 9, 10, 11, 12]",0based,5,1,True,7,True,"['C', 'C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['N', 'C', 'C', 'C', 'C', 'C', 'C']"
NICS,5419,C[C@@H](NC[C@H]1CCCC(=O)N1)C1CCC1,2,4,15,2,4,"[12, 13, 14, 11]",0based,5,1,True,4,True,"['C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'N']"
NICS,5420,C[C@@H](NC[C@H]1CCCC(=O)N1)C1CCC1,1,6,15,2,6,"[5, 6, 7, 8, 10, 4]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'N', 'C']",True,,False,"['C', 'C', 'C', 'C', 'O', 'C']"
NICS,5421,CO[C@@H]1CC[C@H](N2CCC3(CCOCC3)C2)C1,1,5,17,3,5,"[2, 3, 4, 5, 16]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'C']",True,,False,"['O', 'C', 'C', 'C', 'C']"
NICS,5422,CO[C@@H]1CC[C@H](N2CCC3(CCOCC3)C2)C1,2,5,17,3,5,"[7, 6, 15, 9, 8]",0based,5,1,True,5,True,"['C', 'N', 'C', 'C', 'C']",True,,False,"['N', 'C', 'C', 'C', 'C']"
NICS,5423,CO[C@@H]1CC[C@H](N2CCC3(CCOCC3)C2)C1,3,6,17,3,6,"[10, 11, 12, 13, 14, 9]",0based,5,1,True,6,True,"['C', 'C', 'O', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'O', 'C', 'C']"
NICS,5424,O=C(NC1CCCCC1)[C@H]1CC[C@H]1C(=O)O,2,4,16,2,4,"[10, 11, 12, 9]",0based,5,1,True,4,True,"['C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C']"
NICS,5425,O=C(NC1CCCCC1)[C@H]1CC[C@H]1C(=O)O,1,6,16,2,6,"[4, 5, 6, 7, 8, 3]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'N']"
NICS,5426,CN1CCNC[C@H]1CNC(=O)N[C@H]1CCNC1,2,5,17,2,5,"[13, 12, 16, 15, 14]",0based,5,1,True,5,True,"['C', 'C', 'C', 'N', 'C']",True,,False,"['C', 'N', 'N', 'C', 'C']"
NICS,5427,CN1CCNC[C@H]1CNC(=O)N[C@H]1CCNC1,1,6,17,2,6,"[1, 6, 5, 4, 3, 2]",0based,5,1,True,6,True,"['N', 'C', 'C', 'N', 'C', 'C']",True,,False,"['C', 'C', 'N', 'C', 'C', 'N']"
NICS,5428,CN(C)C(=O)CCCNC(=O)CN1CCCC1,1,5,17,1,5,"[12, 13, 14, 15, 16]",0based,5,1,True,5,True,"['N', 'C', 'C', 'C', 'C']",True,,False,"['C', 'N', 'C', 'C', 'C']"
NICS,5429,O=C(NC[C@]1(O)CCSC1)C1(O)CCCC1,1,5,16,2,5,"[6, 4, 9, 8, 7]",0based,5,1,True,5,True,"['C', 'C', 'C', 'S', 'C']",True,,False,"['O', 'C', 'S', 'C', 'C']"
NICS,5430,O=C(NC[C@]1(O)CCSC1)C1(O)CCCC1,2,5,16,2,5,"[12, 10, 15, 14, 13]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'C']",True,,False,"['O', 'C', 'C', 'C', 'C']"
NICS,5431,CN(C)C(=O)CCN[C@H]1CCO[C@H]1C(=O)O,1,5,16,1,5,"[8, 9, 10, 11, 12]",0based,5,1,True,5,True,"['C', 'C', 'C', 'O', 'C']",True,,False,"['N', 'C', 'C', 'C', 'O']"
NICS,5432,C[C@H]1[C@H](NCC#N)CCN1C(=O)C(C)(C)F,1,5,16,1,5,"[1, 2, 7, 8, 9]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'N']",True,,False,"['C', 'C', 'N', 'C', 'C']"
NICS,5433,O=C(O)[C@]1(NC[C@H](O)CO)CCOC1,1,5,14,1,5,"[3, 10, 11, 12, 13]",0based,5,1,True,5,True,"['C', 'C', 'C', 'O', 'C']",True,,False,"['O', 'O', 'C', 'C', 'O']"
NICS,5434,O=C1CCC[C@H]1[C@@H]1CCCN1C(=O)C1CCC1,3,4,17,3,4,"[14, 15, 16, 13]",0based,5,1,True,4,True,"['C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'O']"
NICS,5435,O=C1CCC[C@H]1[C@@H]1CCCN1C(=O)C1CCC1,2,5,17,3,5,"[7, 6, 10, 9, 8]",0based,5,1,True,5,True,"['C', 'C', 'N', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C']"
NICS,5436,O=C1CCC[C@H]1[C@@H]1CCCN1C(=O)C1CCC1,1,5,17,3,5,"[1, 2, 3, 4, 5]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'C']",True,,False,"['O', 'C', 'C', 'C', 'C']"
NICS,5437,O=C(N[C@@H]1CCOC[C@H]1O)OC[C@@H]1CCCO1,2,5,17,2,5,"[13, 12, 16, 15, 14]",0based,5,1,True,5,True,"['C', 'C', 'O', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C']"
NICS,5438,O=C(N[C@@H]1CCOC[C@H]1O)OC[C@@H]1CCCO1,1,6,17,2,6,"[4, 5, 6, 7, 8, 3]",0based,5,1,True,6,True,"['C', 'C', 'O', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'O', 'C', 'N']"
NICS,5439,CC[C@@H](NCCN(C)CCOC)C1CC1,1,3,15,1,3,"[12, 13, 14]",0based,5,1,True,3,True,"['C', 'C', 'C']",True,,False,"['C', 'C', 'C']"
NICS,5440,C[C@@H]1CC[C@@H](NCCCC(C)(C)C#N)[C@@H](C)C1,1,6,17,1,6,"[1, 16, 14, 4, 3, 2]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'N', 'C', 'C', 'C']"
NICS,5441,CC(C)[C@@H]1C[C@@H](NC(=O)[C@H](C)C2CC2)CCO1,2,3,17,2,3,"[12, 11, 13]",0based,5,1,True,3,True,"['C', 'C', 'C']",True,,False,"['C', 'C', 'C']"
NICS,5442,CC(C)[C@@H]1C[C@@H](NC(=O)[C@H](C)C2CC2)CCO1,1,6,17,2,6,"[3, 16, 15, 14, 5, 4]",0based,5,1,True,6,True,"['C', 'O', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'C']"
NICS,5443,CNC(=O)CN[C@@H]1[C@@H]2CCO[C@@H]2C1(C)C,2,5,15,2,5,"[8, 7, 11, 10, 9]",0based,5,1,True,5,True,"['C', 'C', 'C', 'O', 'C']",True,,False,"['C', 'C', 'O', 'C', 'C']"
NICS,5444,CCO[C@H]1C[C@H](NC2CCC2)C12CCCCC2,1,4,17,3,4,"[3, 11, 5, 4]",0based,5,1,True,4,True,"['C', 'C', 'C', 'C']",True,,False,"['O', 'C', 'C', 'C']"
NICS,5445,CCO[C@H]1C[C@H](NC2CCC2)C12CCCCC2,2,4,17,3,4,"[8, 9, 10, 7]",0based,5,1,True,4,True,"['C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'N']"
NICS,5446,CCO[C@H]1C[C@H](NC2CCC2)C12CCCCC2,3,6,17,3,6,"[12, 13, 14, 15, 16, 11]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'C']"
NICS,5447,C[C@@H]1CCCN1S(=O)(=O)NCCC(C)(C)C,1,5,16,1,5,"[1, 2, 3, 4, 5]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'N']",True,,False,"['C', 'C', 'C', 'C', 'C']"
NICS,5448,COC1CCN(C(=O)[C@H](C(=O)O)C(C)C)CC1,1,6,17,1,6,"[2, 16, 15, 5, 4, 3]",0based,5,1,True,6,True,"['C', 'C', 'C', 'N', 'C', 'C']",True,,False,"['O', 'C', 'C', 'C', 'C', 'C']"
NICS,5449,CC[C@@H](C)[C@@](C)(O)CNC(=O)C(=O)NC1CC1,1,3,17,1,3,"[14, 15, 16]",0based,5,1,True,3,True,"['C', 'C', 'C']",True,,False,"['N', 'C', 'C']"
NICS,5450,CC(C)(C)[C@@H]1CCC[C@@H]1NC(=O)CC#N,1,5,15,1,5,"[4, 5, 6, 7, 8]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C']"
NICS,5451,C[C@@H](NC1CC1)C(=O)N1CCC[C@@H](C#N)C1,1,3,16,2,3,"[4, 3, 5]",0based,5,1,True,3,True,"['C', 'C', 'C']",True,,False,"['C', 'N', 'C']"
NICS,5452,C[C@@H](NC1CC1)C(=O)N1CCC[C@@H](C#N)C1,2,6,16,2,6,"[9, 10, 11, 12, 15, 8]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'N']",True,,False,"['N', 'C', 'C', 'C', 'N', 'O']"
NICS,5453,CC(=O)NC[C@@H]1CCCCN1CC1CC1,2,3,15,2,3,"[13, 12, 14]",0based,5,1,True,3,True,"['C', 'C', 'C']",True,,False,"['C', 'C', 'C']"
NICS,5454,CC(=O)NC[C@@H]1CCCCN1CC1CC1,1,6,15,2,6,"[5, 10, 9, 8, 7, 6]",0based,5,1,True,6,True,"['C', 'N', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'C']"
NICS,5455,C=C(CC)C(=O)N1CCOC[C@@H]1[C@@H]1CCCO1,2,5,17,2,5,"[13, 12, 16, 15, 14]",0based,5,1,True,5,True,"['C', 'C', 'O', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C']"
NICS,5456,C=C(CC)C(=O)N1CCOC[C@@H]1[C@@H]1CCCO1,1,6,17,2,6,"[6, 11, 10, 9, 8, 7]",0based,5,1,True,6,True,"['N', 'C', 'C', 'O', 'C', 'C']",True,,False,"['O', 'C', 'O', 'C', 'C', 'N']"
NICS,5457,CCN(C)S(=O)(=O)N[C@H]1CC[C@H](C)[C@H](C)C1,1,6,16,1,6,"[8, 15, 13, 11, 10, 9]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['N', 'C', 'C', 'C', 'C', 'C']"
NICS,5458,CCCC1(C(=O)O[C@H](C)C(N)=O)CCC1,1,4,15,1,4,"[3, 14, 13, 12]",0based,5,1,True,4,True,"['C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'O']"
NICS,5459,C[C@H]1C(=O)CC[C@H]1CC(=O)NOCC1CCC1,2,4,17,2,4,"[14, 15, 16, 13]",0based,5,1,True,4,True,"['C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C']"
NICS,5460,C[C@H]1C(=O)CC[C@H]1CC(=O)NOCC1CCC1,1,5,17,2,5,"[1, 2, 4, 5, 6]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'O', 'C', 'C']"
NICS,5461,CC(C)[C@@H](C(=O)O)C(=O)N1C[C@H]2CCCC[C@H]21,1,4,17,2,4,"[9, 16, 11, 10]",0based,5,1,True,4,True,"['N', 'C', 'C', 'C']",True,,False,"['O', 'C', 'C', 'N']"
NICS,5462,CC(C)[C@@H](C(=O)O)C(=O)N1C[C@H]2CCCC[C@H]21,2,6,17,2,6,"[12, 13, 14, 15, 16, 11]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'C']"
NICS,5463,CCN(CC(C)=O)C(=O)C[C@H]1CCC(=O)[C@H]1C,1,5,17,1,5,"[10, 11, 12, 13, 15]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'O']"
NICS,5464,CCC[C@@H]1CCCN(C(=O)[C@@H](O)C2CC2)C1,2,3,16,2,3,"[13, 12, 14]",0based,5,1,True,3,True,"['C', 'C', 'C']",True,,False,"['C', 'O', 'C']"
NICS,5465,CCC[C@@H]1CCCN(C(=O)[C@@H](O)C2CC2)C1,1,6,16,2,6,"[3, 15, 7, 6, 5, 4]",0based,5,1,True,6,True,"['C', 'C', 'N', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'C']"
NICS,5466,CCC[C@@H](C)NC[C@H]1CCCC1(F)F,1,5,14,1,5,"[7, 8, 9, 10, 11]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C']"
NICS,5467,CCN(CC(C)=O)C(=O)[C@@H]1NC(=O)O[C@@H]1C,1,5,16,1,5,"[9, 10, 11, 13, 14]",0based,5,1,True,5,True,"['C', 'N', 'C', 'O', 'C']",True,,False,"['O', 'C', 'N', 'O', 'O']"
NICS,5468,CC[C@H](C)[C@@H](SC1CCCCC1)C(=O)OC,1,6,16,1,6,"[6, 11, 10, 9, 8, 7]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['S', 'C', 'C', 'C', 'C', 'C']"
NICS,5469,C[C@@H]1CN(C(=O)CC(C)(C)O)CC[C@H]1O,1,6,15,1,6,"[1, 13, 12, 11, 3, 2]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'N', 'C']",True,,False,"['C', 'C', 'C', 'O', 'C', 'C']"
NICS,5470,NC1(CNC(=O)[C@@H]2CCS(=O)(=O)N2)CC1,2,3,15,2,3,"[13, 1, 14]",0based,5,1,True,3,True,"['C', 'C', 'C']",True,,False,"['N', 'N', 'C']"
NICS,5471,NC1(CNC(=O)[C@@H]2CCS(=O)(=O)N2)CC1,1,5,15,2,5,"[7, 6, 12, 9, 8]",0based,5,1,True,5,True,"['C', 'C', 'N', 'S', 'C']",True,,False,"['C', 'O', 'O', 'C', 'C']"
NICS,5472,CO[C@](C)(CNC(=O)CS(C)(=O)=O)C1CC1,1,3,16,1,3,"[13, 14, 15]",0based,5,1,True,3,True,"['C', 'C', 'C']",True,,False,"['O', 'C', 'C']"
NICS,5473,CCN1CCC(NC(=O)[C@@H]2CCO[C@@H]2C)CC1,1,6,17,2,6,"[2, 16, 15, 5, 4, 3]",0based,5,1,True,6,True,"['N', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'N']"
NICS,5474,C[C@H](CO)NC(=O)NCCCN1CCCC1,1,5,16,1,5,"[11, 12, 13, 14, 15]",0based,5,1,True,5,True,"['N', 'C', 'C', 'C', 'C']",True,,False,"['C', 'N', 'C', 'C', 'C']"
NICS,5475,CSC1(CN(CC(C)C)C(C)C)CC1,1,3,14,1,3,"[2, 12, 13]",0based,5,1,True,3,True,"['C', 'C', 'C']",True,,False,"['S', 'C', 'C']"
NICS,5476,C=CCC[C@@H](O)CN1CCCC[C@H]1CCO,1,6,16,1,6,"[7, 12, 11, 10, 9, 8]",0based,5,1,True,6,True,"['N', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'N']"
NICS,5477,CCC1CC(N[C@@H]2C[C@H](OC(C)C)C2(C)C)C1,1,4,17,2,4,"[2, 16, 4, 3]",0based,5,1,True,4,True,"['C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C']"
NICS,5478,CCC1CC(N[C@@H]2C[C@H](OC(C)C)C2(C)C)C1,2,4,17,2,4,"[7, 8, 13, 6]",0based,5,1,True,4,True,"['C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'N']"
NICS,5479,CO[C@H](CN)CC1CCC1,1,4,10,1,4,"[6, 9, 8, 7]",0based,5,1,True,4,True,"['C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C']"
NICS,5480,CC(C)OCC(=O)OC[C@H](C)C1CCCCC1,1,6,17,1,6,"[11, 16, 15, 14, 13, 12]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'C']"
NICS,5481,CN(CCC1CC1)C(=O)NOC1CCCC1,1,3,16,2,3,"[5, 4, 6]",0based,5,1,True,3,True,"['C', 'C', 'C']",True,,False,"['C', 'C', 'C']"
NICS,5482,CN(CCC1CC1)C(=O)NOC1CCCC1,2,5,16,2,5,"[12, 11, 15, 14, 13]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'O', 'C', 'C', 'C']"
NICS,5483,N#CCSCC(=O)O[C@H]1CCCNC1=O,1,6,15,1,6,"[8, 13, 12, 11, 10, 9]",0based,5,1,True,6,True,"['C', 'C', 'N', 'C', 'C', 'C']",True,,False,"['O', 'N', 'C', 'C', 'C', 'C']"
NICS,5484,CC[C@H](CN1C(=O)NC(C)(C)C1=O)OC,1,5,15,1,5,"[4, 5, 7, 8, 11]",0based,5,1,True,5,True,"['N', 'C', 'N', 'C', 'C']",True,,False,"['C', 'N', 'O', 'N', 'C']"
NICS,5485,NC(=O)NC1(C(=O)NC[C@@H]2C=CCC2)CC1,2,3,16,2,3,"[14, 4, 15]",0based,5,1,True,3,True,"['C', 'C', 'C']",True,,False,"['C', 'N', 'C']"
NICS,5486,NC(=O)NC1(C(=O)NC[C@@H]2C=CCC2)CC1,1,5,16,2,5,"[10, 9, 13, 12, 11]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C']"
NICS,5487,CCCC[C@H](CCC)NC(=O)C[C@@H]1CCCO1,1,5,17,1,5,"[12, 13, 14, 15, 16]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'O']",True,,False,"['C', 'C', 'C', 'C', 'C']"
NICS,5488,O=C(C[C@H]1CCCCO1)N1C[C@H]2COC[C@H]2C1,2,5,17,3,5,"[10, 9, 16, 15, 11]",0based,5,1,True,5,True,"['C', 'N', 'C', 'C', 'C']",True,,False,"['N', 'O', 'C', 'C', 'C']"
NICS,5489,O=C(C[C@H]1CCCCO1)N1C[C@H]2COC[C@H]2C1,3,5,17,3,5,"[12, 11, 15, 14, 13]",0based,5,1,True,5,True,"['C', 'C', 'C', 'C', 'O']",True,,False,"['C', 'C', 'C', 'O', 'C']"
NICS,5490,O=C(C[C@H]1CCCCO1)N1C[C@H]2COC[C@H]2C1,1,6,17,3,6,"[4, 5, 6, 7, 8, 3]",0based,5,1,True,6,True,"['C', 'C', 'C', 'C', 'O', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C', 'C']"
NICS,5491,CCCOC(=O)[C@@H](C)N[C@@H](C(=O)OC)C1CC1,1,3,17,1,3,"[14, 15, 16]",0based,5,1,True,3,True,"['C', 'C', 'C']",True,,False,"['C', 'C', 'C']"
NICS,5492,C[C@@H]1CN(C(=O)[C@H]2C[C@@H]2C)C[C@H]1NCC#N,2,3,16,2,3,"[7, 6, 8]",0based,5,1,True,3,True,"['C', 'C', 'C']",True,,False,"['C', 'O', 'C']"
NICS,5493,C[C@@H]1CN(C(=O)[C@H]2C[C@@H]2C)C[C@H]1NCC#N,1,5,16,2,5,"[1, 2, 3, 10, 11]",0based,5,1,True,5,True,"['C', 'C', 'N', 'C', 'C']",True,,False,"['C', 'C', 'C', 'C', 'C']"
NICS,5494,C=CC(=O)N(C)CC(=O)N1C[C@@H](O)C[C@H]1CO,1,5,17,1,5,"[9, 10, 11, 13, 14]",0based,5,1,True,5,True,"['N', 'C', 'C', 'C', 'C']",True,,False,"['O', 'N', 'C', 'O', 'C']"
NICS,5495,CCCN(CCO)C(=O)[C@H]1C[C@@]12CCOC2,1,3,16,2,3,"[9, 10, 11]",0based,5,1,True,3,True,"['C', 'C', 'C']",True,,False,"['O', 'C', 'C']"
NICS,5496,CCCN(CCO)C(=O)[C@H]1C[C@@]12CCOC2,2,5,16,2,5,"[12, 11, 15, 14, 13]",0based,5,1,True,5,True,"['C', 'C', 'C', 'O', 'C']",True,,False,"['C', 'C', 'O', 'C', 'C']"
NICS,5497,C[C@@H]1CCN(C(=O)[C@@H](C)C#N)[C@@H](C(N)=O)C1,1,6,16,1,6,"[1, 15, 11, 4, 3, 2]",0based,5,1,True,6,True,"['C', 'C', 'C', 'N', 'C', 'C']",True,,False,"['C', 'O', 'N', 'C', 'C', 'C']"
NICS,5498,CC[C@H](OC(=O)[C@@H]1C[C@@H]1C)[C@@H](C)C(=O)OC,1,3,16,1,3,"[6, 7, 8]",0based,5,1,True,3,True,"['C', 'C', 'C']",True,,False,"['O', 'C', 'C']"
NICS,5499,C[C@H]1CCCN1C(=O)C(=O)NCCC1(C)CC1,2,3,17,2,3,"[15, 13, 16]",0based,5,1,True,3,True,"['C', 'C', 'C']",True,,False,"['C', 'C', 'C']"
